Fatty and Skinny: A Joint Training Method of Watermark Encoder and Decoder,27 September 2018,['https://www.semanticscholar.org/paper/Fatty-and-Skinny%3A-A-Joint-Training-Method-of-and-Hong-Mohammadi/51d7cca6319eeab85f449d01236f395b6994380e'],"['https://www.semanticscholar.org/author/Noseong-Park/48651988', 'https://www.semanticscholar.org/author/Sanghyun-Hong/2089089', 'https://www.semanticscholar.org/author/Mahmoud-Mohammadi/48794484']"
Transfer Learning via Unsupervised Task Discovery for Visual Question Answering,3 October 2018,['https://www.semanticscholar.org/paper/Transfer-Learning-via-Unsupervised-Task-Discovery-Noh-Kim/b80f128830114896df94999b4104cb75408e657e'],"['https://www.semanticscholar.org/author/Hyeonwoo-Noh/2018393', 'https://www.semanticscholar.org/author/Taehoon-Kim/1837923', 'https://www.semanticscholar.org/author/Bohyung-Han/40030651', 'https://www.semanticscholar.org/author/Jonghwan-Mun/8511875']"
Confidence Calibration in Deep Neural Networks through Stochastic Inferences,27 September 2018,['https://www.semanticscholar.org/paper/Learning-for-Single-Shot-Confidence-Calibration-in-Seo-Seo/ebd6264650306e6fb3b7ae9ab60fef1c77d2f013'],"['https://www.semanticscholar.org/author/Seonguk-Seo/51444310', 'https://www.semanticscholar.org/author/Bohyung-Han/40030651', 'https://www.semanticscholar.org/author/Paul-Hongsuck-Seo/14454974']"
Noise-Tempered Generative Adversarial Networks,27 September 2018,['https://www.semanticscholar.org/paper/Noise-Tempered-Generative-Adversarial-Networks-Jenni-Favaro/b1b6065fb735c21cb7a4235db3571158256b5956'],"['https://www.semanticscholar.org/author/Paolo-Favaro/145646305', 'https://www.semanticscholar.org/author/Simon-Jenni/5641221']"
SpaMHMM: Sparse Mixture of Hidden Markov Models for Graph Connected Entities,31 March 2019,['https://www.semanticscholar.org/paper/SpaMHMM%3A-Sparse-Mixture-of-Hidden-Markov-Models-for-Pernes-Cardoso/6e3eeabefec3faa596dafd613de1c4cdd207fefe'],"['https://www.semanticscholar.org/author/Jaime-S.-Cardoso/3698192', 'https://www.semanticscholar.org/author/Diogo-Pernes/2022615']"
Self-Binarizing Networks,2 February 2019,['https://www.semanticscholar.org/paper/Self-Binarizing-Networks-Lahoud-Achanta/9f23a70efd290c18f04dfaa9210577f65c8fcf60'],"['https://www.semanticscholar.org/author/Sabine-S%C3%BCsstrunk/1735035', 'https://www.semanticscholar.org/author/Radhakrishna-Achanta/2118589', 'https://www.semanticscholar.org/author/Fayez-Lahoud/7683668', 'https://www.semanticscholar.org/author/Pablo-M%C3%A1rquez-Neila/1387989563']"
UNSUPERVISED MONOCULAR DEPTH ESTIMATION WITH CLEAR BOUNDARIES,27 September 2018,['https://www.semanticscholar.org/paper/UNSUPERVISED-MONOCULAR-DEPTH-ESTIMATION-WITH-CLEAR-Hu-Luo/249e513e37487aab5595dadf93aeedd049fb4488'],"['https://www.semanticscholar.org/author/Yihan-Hu/49994658', 'https://www.semanticscholar.org/author/Yifeng-Geng/1804260', 'https://www.semanticscholar.org/author/Heng-Luo/47030032']"
Object-Contrastive Networks: Unsupervised Object Representations,27 September 2018,['https://www.semanticscholar.org/paper/Object-Contrastive-Networks%3A-Unsupervised-Object-Pirk-Khansari/c18dea71e122ba189fc2040786cc218575c17295'],"['https://www.semanticscholar.org/author/S%C3%B6ren-Pirk/2604835', 'https://www.semanticscholar.org/author/Corey-Lynch/32245472', 'https://www.semanticscholar.org/author/Yunfei-Bai/46931507', 'https://www.semanticscholar.org/author/Mohi-Khansari/30559411', 'https://www.semanticscholar.org/author/Pierre-Sermanet/3142556']"
TFGAN: Improving Conditioning for Text-to-Video Synthesis,27 September 2018,['https://www.semanticscholar.org/paper/TFGAN%3A-Improving-Conditioning-for-Text-to-Video-Balaji-Min/dfe3b8b3c88a998267792da07867fbe1fc655667'],"['https://www.semanticscholar.org/author/Hans-Peter-Graf/1775043', 'https://www.semanticscholar.org/author/Yogesh-Balaji/3458479', 'https://www.semanticscholar.org/author/Martin-Renqiang-Min/5477477', 'https://www.semanticscholar.org/author/Rama-Chellappa/9215658', 'https://www.semanticscholar.org/author/Bing-Bai/144490441']"
Learning Graph Decomposition,27 September 2018,['https://www.semanticscholar.org/paper/Learning-Graph-Decomposition-Song-Andres/aa36805662f54369bd9632f341f0aeeed11bf530'],"['https://www.semanticscholar.org/author/Siyu-Tang/39578749', 'https://www.semanticscholar.org/author/Otmar-Hilliges/2531379', 'https://www.semanticscholar.org/author/Michael-Black/83269166', 'https://www.semanticscholar.org/author/Bjoern-Andres/16576043', 'https://www.semanticscholar.org/author/Jie-Song/40403685']"
Logically-Constrained Neural Fitted Q-iteration,20 September 2018,"['https://www.semanticscholar.org/paper/Logically-Constrained-Neural-Fitted-Q-Iteration-Hasanbeig-Abate/a5c4bf499da8a0c81b291ba37501d05b651b58e3', 'https://www.semanticscholar.org/paper/Logically-Constrained-Neural-Fitted-Q-iteration-Hasanbeig-Abate/afc6b9e4c8a50d0d2ab2bd8fca12a7f17fa885bd']","['https://www.semanticscholar.org/author/Daniel-Kroening/145763733', 'https://www.semanticscholar.org/author/Alessandro-Abate/144938187', 'https://www.semanticscholar.org/author/Mohammadhosein-Hasanbeig/35302287']"
Distributed Deep Policy Gradient for Competitive Adversarial Environment,27 September 2018,['https://www.semanticscholar.org/paper/Distributed-Deep-Policy-Gradient-for-Competitive-Osipychev-Chowdhary/2ea5d6f45cca7b9ac6185a59d5fad49ae64cabfb'],"['https://www.semanticscholar.org/author/Denis-Osipychev/9350980', 'https://www.semanticscholar.org/author/Girish-Chowdhary/1733356']"
Found by NEMO: Unsupervised Object Detection from Negative Examples and Motion,27 September 2018,['https://www.semanticscholar.org/paper/Found-by-NEMO%3A-Unsupervised-Object-Detection-from-Jonschkowski/912e9fb1ae2d98958dee0dc81816a86610fb8299'],['https://www.semanticscholar.org/author/Rico-Jonschkowski/2699042']
Visualizing and Discovering Behavioural Weaknesses in Deep Reinforcement Learning,27 September 2018,['https://www.semanticscholar.org/paper/Visualizing-and-Discovering-Behavioural-Weaknesses-Rupprecht-Ibrahim/4b0ae6bf28a0583b80ad0ebdb44349e19253a710'],"['https://www.semanticscholar.org/author/Cyril-Ibrahim/90399096', 'https://www.semanticscholar.org/author/Chris-Pal/98109738', 'https://www.semanticscholar.org/author/Christian-Rupprecht/2714036']"
Estimating Heterogeneous Treatment Effects Using Neural Networks With The Y-Learner,27 September 2018,['https://www.semanticscholar.org/paper/Estimating-Heterogeneous-Treatment-Effects-Using-Stadie-K%C3%BCnzel/0b6b3d8a855fda6355b387766206e081914ba368'],"['https://www.semanticscholar.org/author/Nikita-Vemuri/46201557', 'https://www.semanticscholar.org/author/Bradly-C.-Stadie/3275284', 'https://www.semanticscholar.org/author/S%C3%B6ren-R.-K%C3%BCnzel/49962158', 'https://www.semanticscholar.org/author/Jasjeet-S.-Sekhon/50700685']"
Generative Model For Material Irradiation Experiments Based On Prior Knowledge And Attention Mechanism,27 September 2018,['https://www.semanticscholar.org/paper/Generative-Model-For-Material-Irradiation-Based-On-Luo-Liu/ce940732d54c4785f0b4a03635aac21049687296'],"['https://www.semanticscholar.org/author/M.-Luo/70710612', 'https://www.semanticscholar.org/author/Li-Liu/39695500']"
 Generating Text through Adversarial Training using Skip-Thought Vectors,27 August 2018,['https://www.semanticscholar.org/paper/Generating-Text-through-Adversarial-Training-using-Siddiqui/ec79471640f3fcf5456a52625ad78889837304aa'],['https://www.semanticscholar.org/author/Afroz-Ahamad-Siddiqui/51229067']
Evolving intrinsic motivations for altruistic behavior,14 November 2018,['https://www.semanticscholar.org/paper/Evolving-intrinsic-motivations-for-altruistic-Wang-Hughes/1bd1f81ea6c940bafc4999a99a7616288ba006bd'],"['https://www.semanticscholar.org/author/Wojciech-Czarnecki/144792148', 'https://www.semanticscholar.org/author/Edward-Hughes/37591038', 'https://www.semanticscholar.org/author/Edgar-A.-Du%C3%A9%C3%B1ez-Guzm%C3%A1n/1400818648', 'https://www.semanticscholar.org/author/Joel-Z.-Leibo/1700356', 'https://www.semanticscholar.org/author/Jane-X.-Wang/13256987', 'https://www.semanticscholar.org/author/Chrisantha-Fernando/143939165']"
Teaching Machine How to Think by Natural Language: A study on Machine Reading Comprehension,27 September 2018,['https://www.semanticscholar.org/paper/Teaching-Machine-How-to-Think-by-Natural-Language%3A-Wu-Lee/f26274dc3a6023168c9b4566d306931034f0d5c6'],"['https://www.semanticscholar.org/author/Hung-yi-Lee/144300094', 'https://www.semanticscholar.org/author/Tuan/91209542', 'https://www.semanticscholar.org/author/ChaoI/116277709', 'https://www.semanticscholar.org/author/Tsung-Han-Wu/83860246', 'https://www.semanticscholar.org/author/Yu-Tsao/145403933']"
Is PGD-Adversarial Training Necessary? Alternative Training via a Soft-Quantization Network with Noisy-Natural Samples Only,27 September 2018,['https://www.semanticscholar.org/paper/Is-PGD-Adversarial-Training-Necessary-Alternative-a-Zheng-Chen/46edb3218d27b07f457814da0e3dd90681784c7a'],"['https://www.semanticscholar.org/author/Changyou-Chen/2624978', 'https://www.semanticscholar.org/author/Kui-Ren/144222395', 'https://www.semanticscholar.org/author/Tianhang-Zheng/32036250']"
Scaling up Deep Learning for PDE-based Models,27 September 2018,['https://www.semanticscholar.org/paper/Scaling-up-Deep-Learning-for-PDE-based-Models-Haehnel-Marecek/d00eae42bb7c1c0de3d17fcef2b3dfbef5d86b49'],"['https://www.semanticscholar.org/author/Jakub-Marecek/2128242', ""https://www.semanticscholar.org/author/Fearghal-O'Donncha/2782324"", 'https://www.semanticscholar.org/author/Philipp-Haehnel/80789987', 'https://www.semanticscholar.org/author/Julien-Monteil/37369146']"
Adversarial Defense Via Data Dependent Activation Function and  Total Variation Minimization,23 September 2018,['https://www.semanticscholar.org/paper/Adversarial-Defense-via-Data-Dependent-Activation-Wang-Lin/ef0a6e167c95927dac6d61d96e2d08da413868ac'],"['https://www.semanticscholar.org/author/Wei-Zhu/144700079', 'https://www.semanticscholar.org/author/Zuoqiang-Shi/1814342', 'https://www.semanticscholar.org/author/Stanley-Osher/1782265', 'https://www.semanticscholar.org/author/Alex-Tong-Lin/47771847', 'https://www.semanticscholar.org/author/Andrea-L.-Bertozzi/144722242', 'https://www.semanticscholar.org/author/Penghang-Yin/38577388', 'https://www.semanticscholar.org/author/Bao-Wang/49292000']"
EXPLORING DEEP LEARNING USING INFORMATION THEORY TOOLS AND PATCH ORDERING,27 September 2018,['https://www.semanticscholar.org/paper/EXPLORING-DEEP-LEARNING-USING-INFORMATION-THEORY-Ghebrechristos-Alaghband/1e263001f6cb30a3e071c3204ceebe66eb49ce83'],"['https://www.semanticscholar.org/author/Henok-Ghebrechristos/51219177', 'https://www.semanticscholar.org/author/Gita-Alaghband/1800538']"
PASS: Phased Attentive State Space Modeling of Disease Progression Trajectories,27 September 2018,['https://www.semanticscholar.org/paper/PASS%3A-Phased-Attentive-State-Space-Modeling-of-Alaa-Schaar/cfe876b3bc3f008d24b71e91576aed8c9fe974e9'],"['https://www.semanticscholar.org/author/Ahmed-M.-Alaa/145629795', 'https://www.semanticscholar.org/author/Mihaela-van-der-Schaar/4168370']"
"Show, Attend and Translate: Unsupervised Image Translation with Self-Regularization and Attention",16 June 2018,['https://www.semanticscholar.org/paper/Show%2C-Attend%2C-and-Translate%3A-Unsupervised-Image-and-Yang-Kim/259976c3e52c7282843852de01dfb7a0f94528e4'],"['https://www.semanticscholar.org/author/C.-C.-Jay-Kuo/9363144', 'https://www.semanticscholar.org/author/Hao-Peng/49349645', 'https://www.semanticscholar.org/author/Ruizhe-Wang/2157491', 'https://www.semanticscholar.org/author/Taehwan-Kim/2066626', 'https://www.semanticscholar.org/author/Chao-Yang/40055538']"
Neural Collobrative Networks,27 September 2018,['https://www.semanticscholar.org/paper/Neural-Collobrative-Networks-Wang-Wang/d0cf90f6b23655d7dd5bb6cc8618e18ae762324f'],"['https://www.semanticscholar.org/author/Liang-Lin/113530875', 'https://www.semanticscholar.org/author/Keze-Wang/3170394', 'https://www.semanticscholar.org/author/Guangrun-Wang/2749191']"
Neural Network Bandit Learning by Last Layer Marginalization,27 September 2018,['https://www.semanticscholar.org/paper/Neural-Network-Bandit-Learning-by-Last-Layer-Weber-Starc/61a26b62769774fe4b92a5b81f6f2adb33421330'],"['https://www.semanticscholar.org/author/Noah-Weber/31455344', 'https://www.semanticscholar.org/author/Arpit-Mittal/2008596', 'https://www.semanticscholar.org/author/Llu%C3%ADs-M%C3%A0rquez/73689265', 'https://www.semanticscholar.org/author/Roi-Blanco/1864328', 'https://www.semanticscholar.org/author/Janez-Starc/2117726']"
Exploration in Policy Mirror Descent,27 September 2018,['https://www.semanticscholar.org/paper/Exploration-in-Policy-Mirror-Descent-Mei-Xiao/0fc9978bf90e7a61a8f9ad129890b44686c11b74'],"['https://www.semanticscholar.org/author/Jincheng-Mei/3288319', 'https://www.semanticscholar.org/author/Chenjun-Xiao/3363788', 'https://www.semanticscholar.org/author/Ruitong-Huang/2136577', 'https://www.semanticscholar.org/author/Dale-Schuurmans/1714772', 'https://www.semanticscholar.org/author/Martin-M%C3%BCller/48588291']"
Program Synthesis with Learned Code Idioms,27 September 2018,['https://www.semanticscholar.org/paper/Program-Synthesis-with-Learned-Code-Idioms-Shin-Brockschmidt/779c958684e435aea0dc82d6b85d965f2426c3e0'],"['https://www.semanticscholar.org/author/Oleksandr-Polozov/2636739', 'https://www.semanticscholar.org/author/Miltiadis-Allamanis/3216345', 'https://www.semanticscholar.org/author/Richard-Shin/39428234', 'https://www.semanticscholar.org/author/Marc-Brockschmidt/2107692']"
Confidence-based Graph Convolutional Networks for Semi-Supervised Learning,24 January 2019,['https://www.semanticscholar.org/paper/Confidence-based-Graph-Convolutional-Networks-for-Vashishth-Yadav/e05e1e0f5d315eb21b3b70abd311091bdffd0d44'],"['https://www.semanticscholar.org/author/Manik-Bhandari/51444280', 'https://www.semanticscholar.org/author/Prateek-Yadav/46841632', 'https://www.semanticscholar.org/author/Partha-Talukdar/145794450', 'https://www.semanticscholar.org/author/Shikhar-Vashishth/3404827']"
Statistical Characterization of Deep Neural Networks and their Sensitivity,27 September 2018,['https://www.semanticscholar.org/paper/Statistical-Characterization-of-Deep-Neural-and-Labatie/9b8a599ff251ff70b8037a4740d12c89be45dfcf'],['https://www.semanticscholar.org/author/Antoine-Labatie/51888938']
ISONETRY : GEOMETRY OF CRITICAL INITIALIZATIONS AND TRAINING,27 September 2018,['https://www.semanticscholar.org/paper/ISONETRY-%3A-GEOMETRY-OF-CRITICAL-INITIALIZATIONS-AND-Sokol-Park/11be53d1a2199fbc0ee4adb0a9dd45c69475908a'],"['https://www.semanticscholar.org/author/Il-Memming-Park/37281027', 'https://www.semanticscholar.org/author/Piotr-A.-Sokol/51913530']"
