year,title,authors,author_data
2019,Learning Spatio-Temporal Representations Using Spike-Based Backpropagation,"['https://www.semanticscholar.org/author/Priyadarshini-Panda/9352814', 'https://www.semanticscholar.org/author/Kaushik-Roy/143915672', 'https://www.semanticscholar.org/author/Deboleena-Roy/47404993']","[{'Publications': '66', 'h-index': '15', 'Citations': '674', 'Highly Influential Citations': '45'}, {'Publications': '135', 'h-index': '20', 'Citations': '1,125', 'Highly Influential Citations': '55'}, {'Publications': '15', 'h-index': '6', 'Citations': '96', 'Highly Influential Citations': '6'}]"
2019,Cosine similarity-based Adversarial process,"['https://www.semanticscholar.org/author/Hye-jin-Shim/1715317', 'https://www.semanticscholar.org/author/Ha-Jin-Yu/1849546', 'https://www.semanticscholar.org/author/Jee-weon-Jung/31930118', 'https://www.semanticscholar.org/author/Il-Ho-Yang/2276746', 'https://www.semanticscholar.org/author/Hee-Soo-Heo/3403702']","[{'Publications': '31', 'h-index': '8', 'Citations': '127', 'Highly Influential Citations': '5'}, {'Publications': '63', 'h-index': '9', 'Citations': '189', 'Highly Influential Citations': '8'}, {'Publications': '24', 'h-index': '8', 'Citations': '131', 'Highly Influential Citations': '5'}, {'Publications': '92', 'h-index': '6', 'Citations': '185', 'Highly Influential Citations': '5'}, {'Publications': '26', 'h-index': '8', 'Citations': '138', 'Highly Influential Citations': '5'}]"
2019,Low-Cost Parameterizations of Deep Convolutional Neural Networks,"['https://www.semanticscholar.org/author/Eran-Treister/2784349', 'https://www.semanticscholar.org/author/Michal-Sharoni/3508451', 'https://www.semanticscholar.org/author/Sapir-Zafrani/46190124', 'https://www.semanticscholar.org/author/Lars-Ruthotto/49418655', 'https://www.semanticscholar.org/author/Eldad-Haber/145761835']","[{'Publications': '31', 'h-index': '10', 'Citations': '207', 'Highly Influential Citations': '13'}, {'Publications': '7', 'h-index': '5', 'Citations': '99', 'Highly Influential Citations': '9'}, {'Publications': '1', 'h-index': '1', 'Citations': '6', 'Highly Influential Citations': '2'}, {'Publications': '48', 'h-index': '13', 'Citations': '852', 'Highly Influential Citations': '72'}, {'Publications': '164', 'h-index': '35', 'Citations': '3,725', 'Highly Influential Citations': '258'}]"
2019,Engaging Image Captioning Via Personality,"['https://www.semanticscholar.org/author/Hexiang-Hu/2804000', 'https://www.semanticscholar.org/author/Antoine-Bordes/1713934', 'https://www.semanticscholar.org/author/Jason-Weston/145183709', 'https://www.semanticscholar.org/author/Kurt-Shuster/35752280', 'https://www.semanticscholar.org/author/Samuel-Humeau/2795882']","[{'Publications': '28', 'h-index': '11', 'Citations': '539', 'Highly Influential Citations': '67'}, {'Publications': '76', 'h-index': '32', 'Citations': '16,888', 'Highly Influential Citations': '2,470'}, {'Publications': '242', 'h-index': '79', 'Citations': '49,154', 'Highly Influential Citations': '5,933'}, {'Publications': '16', 'h-index': '8', 'Citations': '317', 'Highly Influential Citations': '50'}, {'Publications': '15', 'h-index': '10', 'Citations': '355', 'Highly Influential Citations': '31'}]"
2019,Spectral Convolutional Networks on Hierarchical Multigraphs,"['https://www.semanticscholar.org/author/Xiao-Lin/9136919', 'https://www.semanticscholar.org/author/Mohammed-Abdel-Rahman-Amer/4599641', 'https://www.semanticscholar.org/author/Graham-W.-Taylor/144639556', 'https://www.semanticscholar.org/author/Boris-Knyazev/49934559']","[{'Publications': '105', 'h-index': '13', 'Citations': '735', 'Highly Influential Citations': '48'}, {'Publications': '67', 'h-index': '15', 'Citations': '983', 'Highly Influential Citations': '67'}, {'Publications': '144', 'h-index': '31', 'Citations': '6,310', 'Highly Influential Citations': '526'}, {'Publications': '16', 'h-index': '6', 'Citations': '96', 'Highly Influential Citations': '9'}]"
2019,MCTSBug: Generating Adversarial Text Sequences via Monte Carlo Tree Search and Homoglyph Attack,"['https://www.semanticscholar.org/author/Yanjun-Qi/1791105', 'https://www.semanticscholar.org/author/Jack-Lanchantin/3369052', 'https://www.semanticscholar.org/author/Ji-Gao/144029129']","[{'Publications': '113', 'h-index': '27', 'Citations': '3,392', 'Highly Influential Citations': '283'}, {'Publications': '25', 'h-index': '8', 'Citations': '930', 'Highly Influential Citations': '35'}, {'Publications': '179', 'h-index': '13', 'Citations': '914', 'Highly Influential Citations': '70'}]"
2019,Bamboo: Ball-Shape Data Augmentation Against Adversarial Attacks from All Directions,"['https://www.semanticscholar.org/author/Jingchi-Zhang/23631324', 'https://www.semanticscholar.org/author/Yiran-Chen/50579965', 'https://www.semanticscholar.org/author/Hai-Li/40348219', 'https://www.semanticscholar.org/author/Wenhan-Wang/47824833', 'https://www.semanticscholar.org/author/Huanrui-Yang/47912363', 'https://www.semanticscholar.org/author/Hsin-Pai-Cheng/3461946']","[{'Publications': '9', 'h-index': '2', 'Citations': '21', 'Highly Influential Citations': '1'}, {'Publications': '77', 'h-index': '12', 'Citations': '677', 'Highly Influential Citations': '51'}, {'Publications': '91', 'h-index': '18', 'Citations': '1,452', 'Highly Influential Citations': '117'}, {'Publications': '6', 'h-index': '2', 'Citations': '18', 'Highly Influential Citations': '5'}, {'Publications': '16', 'h-index': '6', 'Citations': '77', 'Highly Influential Citations': '10'}, {'Publications': '24', 'h-index': '6', 'Citations': '80', 'Highly Influential Citations': '6'}]"
2019,Learning Grounded Sentence Representations by Jointly Using Video and Text Information,"['https://www.semanticscholar.org/author/Laure-Soulier/145159652', 'https://www.semanticscholar.org/author/Benjamin-Piwowarski/1703777', 'https://www.semanticscholar.org/author/Patrick-Bordes/22710849', 'https://www.semanticscholar.org/author/Eloi-Zablocki/39541096', 'https://www.semanticscholar.org/author/Patrick-Gallinari/1741426']","[{'Publications': '63', 'h-index': '9', 'Citations': '277', 'Highly Influential Citations': '24'}, {'Publications': '106', 'h-index': '21', 'Citations': '2,034', 'Highly Influential Citations': '192'}, {'Publications': '6', 'h-index': '2', 'Citations': '8', 'Highly Influential Citations': '1'}, {'Publications': '7', 'h-index': '2', 'Citations': '15', 'Highly Influential Citations': '1'}, {'Publications': '451', 'h-index': '35', 'Citations': '5,287', 'Highly Influential Citations': '383'}]"
2019,Isolating effects of age with fair representation learning when assessing dementia,"['https://www.semanticscholar.org/author/Zining-Zhu/8129672', 'https://www.semanticscholar.org/author/Frank-Rudzicz/2479037', 'https://www.semanticscholar.org/author/Jekaterina-Novikova/2848048']","[{'Publications': '6', 'h-index': '2', 'Citations': '41', 'Highly Influential Citations': '0'}, {'Publications': '172', 'h-index': '24', 'Citations': '1,771', 'Highly Influential Citations': '134'}, {'Publications': '38', 'h-index': '10', 'Citations': '512', 'Highly Influential Citations': '90'}]"
2019,Diagnosing Language Inconsistency in Cross-Lingual Word Embeddings,"['https://www.semanticscholar.org/author/Michael-J.-Paul/143946641', 'https://www.semanticscholar.org/author/Jordan-L.-Boyd-Graber/1763916', 'https://www.semanticscholar.org/author/Yoshinari-Fujinuma/31482660']","[{'Publications': '133', 'h-index': '32', 'Citations': '7,476', 'Highly Influential Citations': '565'}, {'Publications': '17', 'h-index': '2', 'Citations': '14', 'Highly Influential Citations': '0'}, {'Publications': '7', 'h-index': '3', 'Citations': '13', 'Highly Influential Citations': '1'}]"
2019,Bilingual-GAN: Neural Text Generation and Neural Machine Translation as Two Sides of the Same Coin,"['https://www.semanticscholar.org/author/Md.-Akmal-Haidar/2864965', 'https://www.semanticscholar.org/author/Mehdi-Rezagholizadeh/1924511', 'https://www.semanticscholar.org/author/Alan-Do-Omri/27711498', 'https://www.semanticscholar.org/author/Ahmad-Safuan-A.-Rashid/8954505']","[{'Publications': '25', 'h-index': '6', 'Citations': '93', 'Highly Influential Citations': '7'}, {'Publications': '32', 'h-index': '6', 'Citations': '155', 'Highly Influential Citations': '5'}, {'Publications': '1', 'h-index': '0', 'Citations': '0', 'Highly Influential Citations': '0'}, {'Publications': '62', 'h-index': '13', 'Citations': '613', 'Highly Influential Citations': '11'}]"
2019,"Learning Robust, Transferable Sentence Representations for Text Classification","['https://www.semanticscholar.org/author/Wasi-Uddin-Ahmad/38123220', 'https://www.semanticscholar.org/author/Xueying-Bai/8536136', 'https://www.semanticscholar.org/author/Nanyun-Peng/3157053', 'https://www.semanticscholar.org/author/Kai-Wei-Chang/2782886']","[{'Publications': '19', 'h-index': '6', 'Citations': '83', 'Highly Influential Citations': '7'}, {'Publications': '9', 'h-index': '3', 'Citations': '57', 'Highly Influential Citations': '3'}, {'Publications': '58', 'h-index': '14', 'Citations': '1,047', 'Highly Influential Citations': '156'}, {'Publications': '84', 'h-index': '26', 'Citations': '11,019', 'Highly Influential Citations': '1,401'}]"
2019,Empirical observations on the instability of aligning word vector spaces with GANs,"['https://www.semanticscholar.org/author/Anders-S%C3%B8gaard/1700187', 'https://www.semanticscholar.org/author/Mareike-Hartmann/34604611', 'https://www.semanticscholar.org/author/Yova-Kementchedjhieva/51208524']","[{'Publications': '215', 'h-index': '32', 'Citations': '3,892', 'Highly Influential Citations': '356'}, {'Publications': '13', 'h-index': '5', 'Citations': '52', 'Highly Influential Citations': '2'}, {'Publications': '18', 'h-index': '6', 'Citations': '102', 'Highly Influential Citations': '8'}]"
2019,Low-Rank Matrix Factorization of LSTM as Effective Model Compression,"['https://www.semanticscholar.org/author/Elham-J.-Barezi/26418289', 'https://www.semanticscholar.org/author/Andrea-Madotto/3064807', 'https://www.semanticscholar.org/author/Genta-Indra-Winata/9162688', 'https://www.semanticscholar.org/author/Jamin-Shin/51228826']","[{'Publications': '8', 'h-index': '3', 'Citations': '25', 'Highly Influential Citations': '2'}, {'Publications': '42', 'h-index': '10', 'Citations': '398', 'Highly Influential Citations': '53'}, {'Publications': '32', 'h-index': '8', 'Citations': '177', 'Highly Influential Citations': '13'}, {'Publications': '15', 'h-index': '5', 'Citations': '102', 'Highly Influential Citations': '9'}]"
2019,Combining Global Sparse Gradients with Local Gradients,"['https://www.semanticscholar.org/author/Alham-Fikri-Aji/8129718', 'https://www.semanticscholar.org/author/Kenneth-Heafield/1702066']","[{'Publications': '14', 'h-index': '6', 'Citations': '395', 'Highly Influential Citations': '45'}, {'Publications': '67', 'h-index': '17', 'Citations': '2,643', 'Highly Influential Citations': '247'}]"
2019,KNOWLEDGE DISTILL VIA LEARNING NEURON MANIFOLD,"['https://www.semanticscholar.org/author/Qing-Li/47422406', 'https://www.semanticscholar.org/author/Zeyi-Tao/51117228', 'https://www.semanticscholar.org/author/Qi-Xia/144194726']","[{'Publications': '111', 'h-index': '13', 'Citations': '655', 'Highly Influential Citations': '27'}, {'Publications': '5', 'h-index': '2', 'Citations': '27', 'Highly Influential Citations': '2'}, {'Publications': '16', 'h-index': '3', 'Citations': '49', 'Highly Influential Citations': '1'}]"
2019,Adversarial Decomposition of Text Representation,"['https://www.semanticscholar.org/author/David-Donahue/123494435', 'https://www.semanticscholar.org/author/Alexey-Romanov/145020546', 'https://www.semanticscholar.org/author/Anna-Rumshisky/1681193', 'https://www.semanticscholar.org/author/Anna-Rogers/145046059']","[{'Publications': '8', 'h-index': '4', 'Citations': '38', 'Highly Influential Citations': '5'}, {'Publications': '27', 'h-index': '10', 'Citations': '327', 'Highly Influential Citations': '44'}, {'Publications': '91', 'h-index': '19', 'Citations': '1,664', 'Highly Influential Citations': '131'}, {'Publications': '16', 'h-index': '9', 'Citations': '381', 'Highly Influential Citations': '41'}]"
2019,How to learn (and how not to learn) multi-hop reasoning with memory networks,"['https://www.semanticscholar.org/author/Jifan-Chen/3100431', 'https://www.semanticscholar.org/author/Greg-Durrett/1814094']","[{'Publications': '15', 'h-index': '6', 'Citations': '214', 'Highly Influential Citations': '21'}, {'Publications': '49', 'h-index': '17', 'Citations': '1,306', 'Highly Influential Citations': '162'}]"
2019,Learning to Attend On Essential Terms: An Enhanced Retriever-Reader Model for Open-domain Question Answering,"['https://www.semanticscholar.org/author/Jianmo-Ni/2148023', 'https://www.semanticscholar.org/author/Julian-J.-McAuley/35660011', 'https://www.semanticscholar.org/author/Chenguang-Zhu/8652308', 'https://www.semanticscholar.org/author/Weizhu-Chen/7307263']","[{'Publications': '12', 'h-index': '8', 'Citations': '230', 'Highly Influential Citations': '24'}, {'Publications': '133', 'h-index': '32', 'Citations': '8,035', 'Highly Influential Citations': '1,053'}, {'Publications': '47', 'h-index': '11', 'Citations': '937', 'Highly Influential Citations': '91'}, {'Publications': '62', 'h-index': '21', 'Citations': '2,016', 'Highly Influential Citations': '248'}]"
2019,The Missing Ingredient in Zero-Shot Neural Machine Translation,"['https://www.semanticscholar.org/author/Orhan-Firat/2345617', 'https://www.semanticscholar.org/author/Ankur-Bapna/12295226', 'https://www.semanticscholar.org/author/Melvin-Johnson/145657834', 'https://www.semanticscholar.org/author/Naveen-Arivazhagan/3365231', 'https://www.semanticscholar.org/author/Wolfgang-Macherey/3153147', 'https://www.semanticscholar.org/author/Roee-Aharoni/2335771']","[{'Publications': '61', 'h-index': '19', 'Citations': '3,673', 'Highly Influential Citations': '373'}, {'Publications': '22', 'h-index': '12', 'Citations': '576', 'Highly Influential Citations': '64'}, {'Publications': '16', 'h-index': '8', 'Citations': '3,549', 'Highly Influential Citations': '328'}, {'Publications': '30', 'h-index': '9', 'Citations': '276', 'Highly Influential Citations': '45'}, {'Publications': '39', 'h-index': '22', 'Citations': '4,201', 'Highly Influential Citations': '395'}, {'Publications': '11', 'h-index': '8', 'Citations': '356', 'Highly Influential Citations': '41'}]"
2019,Iterative Binary Decisions,"['https://www.semanticscholar.org/author/Stephan-Alaniz/40894329', 'https://www.semanticscholar.org/author/Zeynep-Akata/2893664']","[{'Publications': '10', 'h-index': '5', 'Citations': '66', 'Highly Influential Citations': '6'}, {'Publications': '68', 'h-index': '25', 'Citations': '5,923', 'Highly Influential Citations': '843'}]"
2019,What Is in a Translation Unit?  Comparing Character and Subword Representations Beyond Translation,"['https://www.semanticscholar.org/author/Preslav-Nakov/1683562', 'https://www.semanticscholar.org/author/Nadir-Durrani/145938140', 'https://www.semanticscholar.org/author/Hassan-Sajjad/145775792', 'https://www.semanticscholar.org/author/Fahim-Dalvi/6415321', 'https://www.semanticscholar.org/author/Yonatan-Belinkov/2083259']","[{'Publications': '262', 'h-index': '47', 'Citations': '7,924', 'Highly Influential Citations': '787'}, {'Publications': '66', 'h-index': '21', 'Citations': '1,446', 'Highly Influential Citations': '105'}, {'Publications': '62', 'h-index': '19', 'Citations': '1,245', 'Highly Influential Citations': '111'}, {'Publications': '35', 'h-index': '11', 'Citations': '498', 'Highly Influential Citations': '37'}, {'Publications': '63', 'h-index': '21', 'Citations': '1,643', 'Highly Influential Citations': '176'}]"
