"Unsupervised Few-shot Object Recognition by Integrating Adversarial, Self-supervision, and Deep Metric Learning of Latent Parts",25 September 2019,['https://www.semanticscholar.org/paper/Unsupervised-Few-shot-Object-Recognition-by-and-of-Nguyen-Todorovic/48d26f3003184b9b27fc834b6c7659407a6c34fa'],"['https://www.semanticscholar.org/author/Sinisa-Todorovic/143856428', 'https://www.semanticscholar.org/author/Khoi-Nguyen/144295869']"
BERT Wears GloVes: Distilling Static Embeddings from Pretrained Contextual Representations,25 September 2019,['https://www.semanticscholar.org/paper/BERT-Wears-GloVes%3A-Distilling-Static-Embeddings-Bommasani-Davis/20d46f6b6bb534e78b41e1230918c4c2b0780c64'],"['https://www.semanticscholar.org/author/Rishi-Bommasani/150272855', 'https://www.semanticscholar.org/author/Claire-Cardie/1748501', 'https://www.semanticscholar.org/author/Kelly-Davis/46966871']"
Mixed Setting Training Methods for Incremental Slot-Filling Tasks,25 September 2019,['https://www.semanticscholar.org/paper/Mixed-Setting-Training-Methods-for-Incremental-Michelin-Kummerfeld/5fe5eee5a659cd42b96486e00167409f4851a83b'],"['https://www.semanticscholar.org/author/Joeseph-J.-Peper/1581950705', 'https://www.semanticscholar.org/author/Kevin-Leach/145047361', 'https://www.semanticscholar.org/author/Yunqi-Zhang/3216153', 'https://www.semanticscholar.org/author/Stefan-Larson/92963185', 'https://www.semanticscholar.org/author/Jonathan-K.-Kummerfeld/1727211', 'https://www.semanticscholar.org/author/Daniel-Michelin/115105372']"
UniLoss: Unified Surrogate Loss by Adaptive Interpolation,25 September 2019,['https://www.semanticscholar.org/paper/UniLoss%3A-Unified-Surrogate-Loss-by-Adaptive-Liu-Wang/5f45da038e9979d75971576a6c9a3da50dc3cf96'],"['https://www.semanticscholar.org/author/Ming-Zhe-Wang/50468606', 'https://www.semanticscholar.org/author/Lanlan-Liu/46457894', 'https://www.semanticscholar.org/author/Jia-Deng/1482419208']"
MobileBERT: Task-Agnostic Compression of BERT by Progressive Knowledge Transfer,25 September 2019,['https://www.semanticscholar.org/paper/MobileBERT%3A-Task-Agnostic-Compression-of-BERT-by-Sun-Yu/cc3be86706e0aff342e67b6ab84293fddc98423d'],"['https://www.semanticscholar.org/author/Yiming-Yang/35729970', 'https://www.semanticscholar.org/author/Denny-Zhou/65855107', 'https://www.semanticscholar.org/author/Xiaodan-Song/1718192', 'https://www.semanticscholar.org/author/Renjie-Liu/151498179', 'https://www.semanticscholar.org/author/Hongkun-Yu/40244451', 'https://www.semanticscholar.org/author/Zhiqing-Sun/48064856']"
Interactive Classification by Asking Informative Questions,25 September 2019,['https://www.semanticscholar.org/paper/Interactive-Classification-by-Asking-Informative-Yu-Chen/9a5b679bb119cd7154eef9cc73facb0eb28acbbc'],"['https://www.semanticscholar.org/author/Lili-Yu/49297123', 'https://www.semanticscholar.org/author/Howard-Chen/27936309', 'https://www.semanticscholar.org/author/Sida-Wang/16230274', 'https://www.semanticscholar.org/author/Tao-Lei/49986267', 'https://www.semanticscholar.org/author/Yoav-Artzi/3167681']"
Cross-Lingual Vision-Language Navigation,25 September 2019,['https://www.semanticscholar.org/paper/Cross-Lingual-Vision-Language-Navigation-Yan-Wang/4c54130c3f9310c05a4a9e178752f80c169b8edf'],"['https://www.semanticscholar.org/author/An-Yan/47837986', 'https://www.semanticscholar.org/author/William-Yang-Wang/1682479', 'https://www.semanticscholar.org/author/Xin-Wang/72541452', 'https://www.semanticscholar.org/author/Jiangtao-Feng/2093485']"
Single Deep Counterfactual Regret Minimization,22 January 2019,"['https://www.semanticscholar.org/paper/Single-Deep-Counterfactual-Regret-Minimization-Steinberger/fd4ca6d2aa21e3b486e1ec38fbf4640853091dc3', 'https://www.semanticscholar.org/paper/SINGLE-DEEP-COUNTERFACTUAL-REGRET-MINIMIZA/8fc6a592181cf975e986c27f906aff1c852aae44']",['https://www.semanticscholar.org/author/Eric-Steinberger/66061851']
I love your chain mail! Making knights smile in a fantasy game world,25 September 2019,['https://www.semanticscholar.org/paper/I-love-your-chain-mail!-Making-knights-smile-in-a-Prabhumoye-Li/b7e1dd54a831145cc9e9f0512e30595001c946de'],"['https://www.semanticscholar.org/author/Margaret-Li/6649233', 'https://www.semanticscholar.org/author/Douwe-Kiela/1743722', 'https://www.semanticscholar.org/author/Arthur-Szlam/3149531', 'https://www.semanticscholar.org/author/Jason-Weston/145183709', 'https://www.semanticscholar.org/author/Shrimai-Prabhumoye/9358910', 'https://www.semanticscholar.org/author/Jack-Urbanek/39219656', 'https://www.semanticscholar.org/author/Emily-Dinan/31461304']"
DOUBLE-HARD DEBIASING: TAILORING WORD EMBEDDINGS FOR GENDER BIAS MITIGATION,25 September 2019,['https://www.semanticscholar.org/paper/Double-Hard-Debias%3A-Tailoring-Word-Embeddings-for-Wang-Lin/b58abb51a5dae7fb753be4535e468a6f1f07f873'],"['https://www.semanticscholar.org/author/Caimng-Xiong/1576585374', 'https://www.semanticscholar.org/author/Tianlu-Wang/3456473', 'https://www.semanticscholar.org/author/Nazneen-Fatema-Rajani/8937909', 'https://www.semanticscholar.org/author/Xi-Victoria-Lin/143724481', 'https://www.semanticscholar.org/author/Vicente-Ordonez/2004053']"
Joint text classification on multiple levels with multiple labels,28 November 2018,['https://www.semanticscholar.org/paper/Polyglot-Text-Classification-with-Neural-Document-Gururangan/27017428f8be885442aa0016087739a153b1b899'],['https://www.semanticscholar.org/author/Suchin-Gururangan/40895369']
Pragmatic Evaluation of Adversarial Examples in Natural Language,25 September 2019,['https://www.semanticscholar.org/paper/Pragmatic-Evaluation-of-Adversarial-Examples-in-Morris-Lifland/6bab120ece1609eadee3fae736f03e70e36c3968'],"['https://www.semanticscholar.org/author/Jack-Lanchantin/3369052', 'https://www.semanticscholar.org/author/Yangfeng-Ji/40608686', 'https://www.semanticscholar.org/author/Eli-Lifland/1453652787', 'https://www.semanticscholar.org/author/Ji-Gao/38637026', 'https://www.semanticscholar.org/author/Yanjun-Qi/121817403']"
Question Generation from Paragraphs: A Tale of Two Hierarchical Models,25 September 2019,['https://www.semanticscholar.org/paper/Question-Generation-from-Paragraphs%3A-A-Tale-of-Two-Kumar-Chaki/e7dec640af70a5cbb1d4f4809052d1df373ca81d'],"['https://www.semanticscholar.org/author/Raktim-Chaki/144563390', 'https://www.semanticscholar.org/author/Ganesh-Ramakrishnan/145799547', 'https://www.semanticscholar.org/author/Gholamreza-Haffari/2561045', 'https://www.semanticscholar.org/author/Sai-Teja-Talluri/1396900188', 'https://www.semanticscholar.org/author/Vishwajeet-Kumar/49533047', 'https://www.semanticscholar.org/author/Yuan-Fang-Li/4495301']"
Should All Cross-Lingual Embeddings Speak English?,25 September 2019,['https://www.semanticscholar.org/paper/Should-All-Cross-Lingual-Embeddings-Speak-English-Anastasopoulos-Neubig/812464617378ff54d70f8a892ba50f6e270bd799'],"['https://www.semanticscholar.org/author/Graham-Neubig/1700325', 'https://www.semanticscholar.org/author/Antonios-Anastasopoulos/49513989']"
Couple-VAE: Mitigating the Encoder-Decoder Incompatibility in Variational Text Modeling with Coupled Deterministic Networks,25 September 2019,['https://www.semanticscholar.org/paper/Couple-VAE%3A-Mitigating-the-Encoder-Decoder-in-Text-Wu-Wang/70ed7f106f20f81f193e7f443cfa6c3ed5cfd436'],"['https://www.semanticscholar.org/author/William-Yang-Wang/49336516', 'https://www.semanticscholar.org/author/Chen-Wu/4438547', 'https://www.semanticscholar.org/author/Prince-Zizhuang-Wang/49830797']"
Task-agnostic Continual Learning via Growing Long-Term Memory Networks,25 September 2019,['https://www.semanticscholar.org/paper/Task-agnostic-Continual-Learning-via-Growing-Memory-Kruszewski-Sorodoc/be541ecd5148e00085d9838c86d99637d47abc15'],"['https://www.semanticscholar.org/author/Ionut-Teodor-Sorodoc/1947259', 'https://www.semanticscholar.org/author/Germ%C3%A1n-Kruszewski/2067996']"
Exploring the Pareto-Optimality between Quality and Diversity in Text Generation,25 September 2019,['https://www.semanticscholar.org/paper/Exploring-the-Pareto-Optimality-between-Quality-and-Li-Lan/1ced7ace7cdbfaed054fff433ab5c74f8e69ddfc'],"['https://www.semanticscholar.org/author/Yanyan-Lan/37510256', ""https://www.semanticscholar.org/author/Jia'ning-Li/47787021"", 'https://www.semanticscholar.org/author/Jiafeng-Guo/70414094', 'https://www.semanticscholar.org/author/Xueqi-Cheng/47172687']"
An Empirical Study of Encoders and Decoders in Graph-Based Dependency Parsing,14 February 2020,['https://www.semanticscholar.org/paper/An-Empirical-Study-of-Encoders-and-Decoders-in-Wang-Hu/fe5900b27ddbd62360e8da5d7b6cbb3a951e1c66'],"['https://www.semanticscholar.org/author/Kewei-Tu/40341553', 'https://www.semanticscholar.org/author/Ziyuan-Hu/83033320', 'https://www.semanticscholar.org/author/Ge-Wang/30712173', 'https://www.semanticscholar.org/author/Zechuan-Hu/1390658116']"
Hierarchical Summary-to-Article Generation,25 September 2019,['https://www.semanticscholar.org/paper/Hierarchical-Summary-to-Article-Generation-Zhou-Ge/54a07b4847ccddb0f1025ee053b89a026832f211'],"['https://www.semanticscholar.org/author/Tao-Ge/50251691', 'https://www.semanticscholar.org/author/Ming-Zhou/92660691', 'https://www.semanticscholar.org/author/Wangchunshu-Zhou/150341221', 'https://www.semanticscholar.org/author/Ke-Xu/71084877', 'https://www.semanticscholar.org/author/Furu-Wei/49807919']"
Anomaly Detection by Deep Direct Density Ratio Estimation,25 September 2019,['https://www.semanticscholar.org/paper/Anomaly-Detection-by-Deep-Direct-Density-Ratio-Abe-Sugiyama/6fcf3d1385d69fdcdd578caa157c9784e5f53a8f'],"['https://www.semanticscholar.org/author/Masahiro-Abe/1471565765', 'https://www.semanticscholar.org/author/Masashi-Sugiyama/67154907']"
Generating Biased Datasets for Neural Natural Language Processing,25 September 2019,['https://www.semanticscholar.org/paper/Generating-Biased-Datasets-for-Neural-Natural-Chan-Tay/758c1d9af9841526bc445fd747a68d661762d0eb'],"['https://www.semanticscholar.org/author/Yew-Soon-Ong/144848119', 'https://www.semanticscholar.org/author/Aston-Zhang/2085709', 'https://www.semanticscholar.org/author/Yi-Tay/144447820', 'https://www.semanticscholar.org/author/Alvin-T.-S.-Chan/1733004']"
3D-SIC: 3D Semantic Instance Completion for RGB-D Scans,25 September 2019,['https://www.semanticscholar.org/paper/3D-SIC%3A-3D-Semantic-Instance-Completion-for-RGB-D-Hou-Dai/0c7fefc55677f57c40a59eb3386c14d577abae27'],"['https://www.semanticscholar.org/author/Ji-Hou/144129263', 'https://www.semanticscholar.org/author/Matthias-Nie%C3%9Fner/2209612', 'https://www.semanticscholar.org/author/Angela-Dai/2208531']"
Towards Holistic and Automatic Evaluation of Open-Domain Dialogue Generation,25 September 2019,['https://www.semanticscholar.org/paper/Towards-Holistic-and-Automatic-Evaluation-of-Pang-Nijkamp/5dd8e4b80f5033aef1db1fad974437bc9b8e8112'],"['https://www.semanticscholar.org/author/Bo-Pang/1560385163', 'https://www.semanticscholar.org/author/Erik-Nijkamp/2043490', 'https://www.semanticscholar.org/author/Wenjuan-Han/144836032', 'https://www.semanticscholar.org/author/Alex-Zhou/145031579']"
Semi-Supervised Semantic Dependency Parsing Using CRF Autoencoders,25 September 2019,['https://www.semanticscholar.org/paper/Semi-Supervised-Semantic-Dependency-Parsing-Using-Jia-Ma/3af3a1cf3ed50a7b4fba6691cf8c29e6f811a6ac'],"['https://www.semanticscholar.org/author/Kewei-Tu/40341553', 'https://www.semanticscholar.org/author/Jiong-Cai/1387496376', 'https://www.semanticscholar.org/author/Youmi-Ma/1453595477', 'https://www.semanticscholar.org/author/Zixia-Jia/1453587987']"
A Syntax-Aware Approach for Unsupervised Text Style Transfer,29 August 2019,['https://www.semanticscholar.org/paper/Shallow-Syntax-in-Deep-Water-Swayamdipta-Peters/4c636fa1843d15d0b0b7d3b8e3dca376b606abc7'],"['https://www.semanticscholar.org/author/Matthew-E.-Peters/39139825', 'https://www.semanticscholar.org/author/Brendan-Roof/144166461', 'https://www.semanticscholar.org/author/Chris-Dyer/1745899', 'https://www.semanticscholar.org/author/Swabha-Swayamdipta/2705113', 'https://www.semanticscholar.org/author/Noah-A.-Smith/144365875']"
Contextualized Sparse Representation with Rectified N-Gram Attention for Open-Domain Question Answering,25 September 2019,['https://www.semanticscholar.org/paper/Contextualized-Sparse-Representation-with-Rectified-Lee-Seo/bc74910880e134ec91f9364dfd3de29d2c862fd7'],"['https://www.semanticscholar.org/author/Jaewoo-Kang/144323862', 'https://www.semanticscholar.org/author/Hannaneh-Hajishirzi/2548384', 'https://www.semanticscholar.org/author/Jinhyuk-Lee/46664096', 'https://www.semanticscholar.org/author/Minjoon-Seo/120182566']"
Recurrent Layer Attention Network,25 September 2019,['https://www.semanticscholar.org/paper/Recurrent-Layer-Attention-Network-Kim-Shim/de40abeee5b5383a915dfbe5063224754cdab98e'],"['https://www.semanticscholar.org/author/Inwook-Shim/2271691', 'https://www.semanticscholar.org/author/Eun-Seok-Kim/48568064']"
Super-AND: A Holistic Approach to Unsupervised Embedding Learning,17 May 2010,['https://www.semanticscholar.org/paper/Systems-Biological-Determination-of-the-Epi-Genomic-Knoch-Cook/6b79da82b83a6910e948b5913793f526db5fb243'],"['https://www.semanticscholar.org/author/Tobias-A.-Knoch/2388582', 'https://www.semanticscholar.org/author/Gero-Wedemann/2942415', 'https://www.semanticscholar.org/author/Karsten-Rippe/2408430', 'https://www.semanticscholar.org/author/Frank-G.-Grosveld/48821679', 'https://www.semanticscholar.org/author/Gernot-L%C3%A4ngst/5038475', 'https://www.semanticscholar.org/author/Peter-R.-Cook/5982376']"
Natural Language State Representation for Reinforcement Learning,25 September 2019,['https://www.semanticscholar.org/paper/Natural-Language-State-Representation-for-Learning-Schwartz-Tennenholtz/e583a9ccbfb133ede1e4c2b4fa55ef75050d40a3'],"['https://www.semanticscholar.org/author/Erez-Schwartz/1381349441', 'https://www.semanticscholar.org/author/Shie-Mannor/1712535', 'https://www.semanticscholar.org/author/Guy-Tennenholtz/29978064']"
BEAN: Interpretable Representation Learning with Biologically-Enhanced Artificial Neuronal Assembly Regularization,27 September 2019,['https://www.semanticscholar.org/paper/BEAN%3A-Interpretable-Representation-Learning-with-Gao-Ascoli/f6d2297085e44934c5c6e8d0305f69d1298da027'],"['https://www.semanticscholar.org/author/Giorgio-Ascoli/49990494', 'https://www.semanticscholar.org/author/Yuyang-Gao/3366579']"
Revisiting Fine-tuning for Few-shot Learning,25 September 2019,['https://www.semanticscholar.org/paper/Revisiting-Fine-tuning-for-Few-shot-Learning-Nakamura-Harada/468fbab355933a871da90c15f69e41c74faedbbc'],"['https://www.semanticscholar.org/author/Akihiro-Nakamura/145658953', 'https://www.semanticscholar.org/author/Tatsuya-Harada/1790553']"
Unrestricted Adversarial Attacks For Semantic Segmentation,25 September 2019,"['https://www.semanticscholar.org/paper/Unrestricted-Adversarial-Attacks-for-Semantic-Shen-Mao/4aa6021dfa1708791bd1b0f851e76aa6c8aedd90', 'https://www.semanticscholar.org/paper/AdvSPADE%3A-Realistic-Unrestricted-Attacks-for-Shen-Mao/ae31c1d4b711caed8b029987d692522d4997b97d']","['https://www.semanticscholar.org/author/Chengzhi-Mao/7700460', 'https://www.semanticscholar.org/author/Baishakhi-Ray/31631000', 'https://www.semanticscholar.org/author/Guangyu-Shen/49055185', 'https://www.semanticscholar.org/author/Junfeng-Yang/152211006']"
End-to-End Multi-Domain Task-Oriented Dialogue Systems with Multi-level Neural Belief Tracker,25 September 2019,['https://www.semanticscholar.org/paper/End-to-End-Multi-Domain-Task-Oriented-Dialogue-with-Le-Sahoo/6cbe5598ff3f2773e62545ac2f2a36f1d07edf31'],"['https://www.semanticscholar.org/author/Nancy-F.-Chen/2185019', 'https://www.semanticscholar.org/author/Doyen-Sahoo/36187119', 'https://www.semanticscholar.org/author/Steven-C.-H.-Hoi/1741126', 'https://www.semanticscholar.org/author/Chenghao-Liu/2039481', 'https://www.semanticscholar.org/author/Hung-T.-Le/145829609']"
Accelerate DNN Inference  By Inter-Operator Parallelization,25 September 2019,['https://www.semanticscholar.org/paper/Accelerate-DNN-Inference-By-Inter-Operator-Ding-Zhu/2f9560e661a9bd8d5a1f04c2f167ee049379df06'],"['https://www.semanticscholar.org/author/Ligeng-Zhu/20515689', 'https://www.semanticscholar.org/author/Yaoyao-Ding/2942893', 'https://www.semanticscholar.org/author/Song-Han/1576152367', 'https://www.semanticscholar.org/author/Zhihao-Jia/2240460']"
Posterior Control of Blackbox Generation ,25 September 2019,['https://www.semanticscholar.org/paper/Posterior-Control-of-Blackbox-Generation-Li-Rush/fd061aa7d44021e71186e7798ad332f19be1ce1f'],"['https://www.semanticscholar.org/author/Alexander-M.-Rush/2531268', 'https://www.semanticscholar.org/author/Xiaolin-Li/32551341']"
Learning to Generate 3D Training Data through Hybrid Gradient,29 June 2019,"['https://www.semanticscholar.org/paper/Learning-to-Generate-Synthetic-3D-Training-Data-Yang-Deng/2e1142d633f033167a9fad5e0d0bb9e67a067e7e', 'https://www.semanticscholar.org/paper/Learning-to-Generate-3D-Training-Data-through-Yang-Deng/d8bf8a6bcee94ac70a95934cafa858051d74c05e']","['https://www.semanticscholar.org/author/Dawei-Yang/150084688', 'https://www.semanticscholar.org/author/Jia-Deng/153302678']"
Learning to Learn via Gradient Component Corrections,25 September 2019,['https://www.semanticscholar.org/paper/Learning-to-Learn-via-Gradient-Component-Simon-Koniusz/3286361ee91b3ba77ce177900a7d35203ffef75f'],"['https://www.semanticscholar.org/author/Christian-Simon/152541370', 'https://www.semanticscholar.org/author/Piotr-Koniusz/2155775', 'https://www.semanticscholar.org/author/Richard-Nock/1718786', 'https://www.semanticscholar.org/author/Mehrtash-Tafazzoli-Harandi/1686714']"
Counting the Paths in Deep Neural Networks as a Performance Predictor,3 September 2019,['https://www.semanticscholar.org/paper/A-Novel-Loss-Function-Incorporating-Imaging-Physics-Shi-Onofrey/5907aa97b1d5845e3a72e34c0401560dae2b7549'],"['https://www.semanticscholar.org/author/C.-Liu/150952502', 'https://www.semanticscholar.org/author/D.-M%C3%A9nard/144182940', 'https://www.semanticscholar.org/author/Luyao-Shi/3270239', 'https://www.semanticscholar.org/author/Jo-seph-Ankrah/1388055982', 'https://www.semanticscholar.org/author/Enette-Mae-Revilla/113870018', 'https://www.semanticscholar.org/author/John-A.-Onofrey/2590909', 'https://www.semanticscholar.org/author/Takuya-Toyonaga/6413969', 'https://www.semanticscholar.org/author/Yihuan-Lu/48517824', 'https://www.semanticscholar.org/author/Richard-E-Carson/32255423']"
VUSFA:Variational Universal Successor Features Approximator ,18 December 2018,['https://www.semanticscholar.org/paper/Universal-Successor-Features-Approximators-Borsa-Barreto/894536f2ac4728850bc18705daeeda6e88f3d6f1'],"['https://www.semanticscholar.org/author/R%C3%A9mi-Munos/118538000', 'https://www.semanticscholar.org/author/Hado-van-Hasselt/7634925', 'https://www.semanticscholar.org/author/Daniel-J.-Mankowitz/3187297', 'https://www.semanticscholar.org/author/David-Silver/145824029', 'https://www.semanticscholar.org/author/John-Quan/34660073', 'https://www.semanticscholar.org/author/Tom-Schaul/1725157', 'https://www.semanticscholar.org/author/Diana-Borsa/2311858', ""https://www.semanticscholar.org/author/Andr'e-Barreto/143999668""]"
Data Annealing Transfer learning Procedure for Informal Language Understanding Tasks,25 September 2019,['https://www.semanticscholar.org/paper/Data-Annealing-Transfer-learning-Procedure-for-Gu-Zhou/c47ec4116cf00a7194e072531fd40396f649cbc1'],['https://www.semanticscholar.org/author/Yin-qing-Zhou/9113781']
Building Hierarchical Interpretations in Natural Language via Feature Interaction Detection,25 September 2019,['https://www.semanticscholar.org/paper/Building-Hierarchical-Interpretations-in-Natural-Chen-Zheng/498840b2bb4412d774bb8b82d1af9d020c068018'],"['https://www.semanticscholar.org/author/Hanjie-Chen/7315244', 'https://www.semanticscholar.org/author/Guangtao-Zheng/3383040', 'https://www.semanticscholar.org/author/Yangfeng-Ji/144105868']"
Mem2Mem: Learning to Summarize Long Texts with Memory-to-Memory Transfer,25 September 2019,['https://www.semanticscholar.org/paper/Mem2Mem%3A-Learning-to-Summarize-Long-Texts-with-Park-Pilault/f63e7176ed0e076bd0c0392a884d3cba235061cf'],"['https://www.semanticscholar.org/author/Jooyoung-Park/28115416', 'https://www.semanticscholar.org/author/Jonathan-Pilault/104354626', 'https://www.semanticscholar.org/author/Chris-Pal/98109738']"
Improving Neural Abstractive Summarization Using Transfer Learning and Factuality-Based Evaluation: Towards Automating Science Journalism,25 September 2019,['https://www.semanticscholar.org/paper/Improving-Neural-Abstractive-Summarization-Using-Dangovski-Shen/d67a34c830cc17412019c8210427e24860d0246c'],"['https://www.semanticscholar.org/author/Rumen-Dangovski/26916003', 'https://www.semanticscholar.org/author/Li-Jing/145341956', 'https://www.semanticscholar.org/author/Dawson-Byrd/1453479279', 'https://www.semanticscholar.org/author/Preslav-Nakov/1683562', 'https://www.semanticscholar.org/author/Marin-Solja%C4%8Di%C4%87/31165273', 'https://www.semanticscholar.org/author/Michelle-Shen/1388830874']"
Higher-order Weighted Graph Convolutional Networks,25 September 2019,['https://www.semanticscholar.org/paper/Higher-order-Weighted-Graph-Convolutional-Networks-Liu-Chen/4e69df001bf9d308c3c5d3300d3b0a4b7fd17d23'],"['https://www.semanticscholar.org/author/Zengfeng-Huang/3251920', 'https://www.semanticscholar.org/author/Songtao-Liu/47130020', 'https://www.semanticscholar.org/author/Lingwei-Chen/2945314', 'https://www.semanticscholar.org/author/Hanze-Dong/35279146', 'https://www.semanticscholar.org/author/Dinghao-Wu/9180687', 'https://www.semanticscholar.org/author/Zihao-Wang/1390878075']"
Distilling Neural Networks for Faster and Greener Dependency Parsing,25 September 2019,['https://www.semanticscholar.org/paper/Distilling-Neural-Networks-for-Faster-and-Greener-Anderson-G%C3%B3mez-Rodr%C3%ADguez/fa1612f55fc5b4d903b38e67dc50f5b317cfa6dc'],"['https://www.semanticscholar.org/author/Carlos-G%C3%B3mez-Rodr%C3%ADguez/2450508', 'https://www.semanticscholar.org/author/Marita-Anderson/23174933']"
From Here to There: Video Inbetweening Using Direct 3D Convolutions,24 May 2019,['https://www.semanticscholar.org/paper/From-Here-to-There%3A-Video-Inbetweening-Using-Direct-Li-Roblek/063700c45e10362f5642c08849348c41ee5b08a3'],"['https://www.semanticscholar.org/author/Marco-Tagliasacchi/1749128', 'https://www.semanticscholar.org/author/Dominik-Roblek/3181733', 'https://www.semanticscholar.org/author/Yunpeng-Li/2469811']"
ON SOLVING COOPERATIVE DECENTRALIZED MARL PROBLEMS WITH SPARSE REINFORCEMENTS,25 September 2019,['https://www.semanticscholar.org/paper/ON-SOLVING-COOPERATIVE-DECENTRALIZED-MARL-PROBLEMS-Kumar-Varakantham/6417d755d984c7ba527f81a294841de63d1f89d2'],"['https://www.semanticscholar.org/author/Rajiv-Ranjan-Kumar/51205422', 'https://www.semanticscholar.org/author/Pradeep-Varakantham/1718824']"
On the Anomalous Generalization of GANs,25 September 2019,['https://www.semanticscholar.org/paper/On-the-Anomalous-Generalization-of-GANs-Xuan-Yang/5dfab940ed280f051d86cbeb13d45fcc78e418cd'],"['https://www.semanticscholar.org/author/L.-Wang/46659782', 'https://www.semanticscholar.org/author/Di-He/146498257', 'https://www.semanticscholar.org/author/Yunchang-Yang/79327071', 'https://www.semanticscholar.org/author/Ze-Yang/1390867959', 'https://www.semanticscholar.org/author/Jinchen-Xuan/1381103010']"
Bridging the domain gap in cross-lingual document classification,16 September 2019,['https://www.semanticscholar.org/paper/Bridging-the-domain-gap-in-cross-lingual-document-Lai-Oguz/a63df9d75b6828763941dee4e5e0ddbca2b912e5'],"['https://www.semanticscholar.org/author/Yiming-Yang/35729970', 'https://www.semanticscholar.org/author/Barlas-Oguz/9185192', 'https://www.semanticscholar.org/author/Veselin-Stoyanov/1759422', 'https://www.semanticscholar.org/author/Guokun-Lai/1857734']"
NAMSG: An Efficient Method for Training Neural Networks,25 September 2019,['https://www.semanticscholar.org/paper/NAMSG%3A-An-Efficient-Method-For-Training-Neural-Chen-Jing/bddfcf647369366144a78402226ebcab7e6596d6'],"['https://www.semanticscholar.org/author/Liang-Qiao/47301326', 'https://www.semanticscholar.org/author/Yu-shu-Chen/50581109', 'https://www.semanticscholar.org/author/Guangwen-Yang/145789924', 'https://www.semanticscholar.org/author/Zhiqiang-Liu/31476320', 'https://www.semanticscholar.org/author/Hao-Jing/49122171', 'https://www.semanticscholar.org/author/Haohuan-Fu/1711877', 'https://www.semanticscholar.org/author/Wei-Xue/48122415', 'https://www.semanticscholar.org/author/Wenlai-Zhao/2694567']"
INTERPRETING CNN  PREDICTION THROUGH  LAYER - WISE SELECTED DISCERNIBLE NEURONS,25 September 2019,['https://www.semanticscholar.org/paper/INTERPRETING-CNN-PREDICTION-THROUGH-LAYER-WISE-Iqbal-Muqeet/35b598175d3cc33ee5242ff7b111349d1d60fcd1'],"['https://www.semanticscholar.org/author/Abdul-Muqeet/6104097', 'https://www.semanticscholar.org/author/Sungho-Bae/3250189', 'https://www.semanticscholar.org/author/Tauhid-Bin-Iqbal/119619173']"
Toward Controllable Text Content Manipulation,25 September 2019,['https://www.semanticscholar.org/paper/Toward-Controllable-Text-Content-Manipulation-Lin-Wang/1817c9f0fd8a17e31c65963dd8cee9783059495b'],"['https://www.semanticscholar.org/author/Zichao-Yang/1409890826', 'https://www.semanticscholar.org/author/Eric-P.-Xing/143977260', 'https://www.semanticscholar.org/author/Frank-F.-Xu/40027632', 'https://www.semanticscholar.org/author/Xiao-dan-Liang/9150768', 'https://www.semanticscholar.org/author/Zhiting-Hu/2749311', 'https://www.semanticscholar.org/author/Shuai-Lin/48639529', 'https://www.semanticscholar.org/author/Haoran-Shi/144315084', 'https://www.semanticscholar.org/author/Wentao-Wang/97520390']"
Learning Low-rank Deep Neural Networks via Singular Vector Orthogonality Regularization and Singular Value Sparsification,20 April 2020,['https://www.semanticscholar.org/paper/Learning-Low-rank-Deep-Neural-Networks-via-Singular-Yang-Tang/8237d315a7453ed1d3dcc8d377f67dd23c191623'],"['https://www.semanticscholar.org/author/Huanrui-Yang/47912363', 'https://www.semanticscholar.org/author/Wei-Wen/1471727588', 'https://www.semanticscholar.org/author/Feng-Yan/145281979', 'https://www.semanticscholar.org/author/Yiran-Chen/50579965', 'https://www.semanticscholar.org/author/Daniel-J.-Hu/4254604', 'https://www.semanticscholar.org/author/Ang-Li/100895685', 'https://www.semanticscholar.org/author/Hiuming-Li/11307080', 'https://www.semanticscholar.org/author/Minxue-Tang/98760409']"
FAST LEARNING VIA EPISODIC MEMORY: A PERSPECTIVE FROM ANIMAL DECISION-MAKING,25 September 2019,['https://www.semanticscholar.org/paper/FAST-LEARNING-VIA-EPISODIC-MEMORY%3A-A-PERSPECTIVE-Zhang-Liu/155f8211d1429907e7aa2f2697fee2bfa52e817a'],"['https://www.semanticscholar.org/author/Xiaohan-Zhang/49469237', 'https://www.semanticscholar.org/author/Guodong-Long/2062835', 'https://www.semanticscholar.org/author/Jing-Jiang/1491797032', 'https://www.semanticscholar.org/author/Lu-Liu/49480497', 'https://www.semanticscholar.org/author/Shenquan-Liu/104037457']"
Improving and Stabilizing Deep Energy-Based Learning,25 September 2019,['https://www.semanticscholar.org/paper/Improving-and-Stabilizing-Deep-Energy-Based-Tu-Pang/4ff32c9270115fdc572ddee36fbd33b45c540844'],"['https://www.semanticscholar.org/author/Lifu-Tu/3376969', 'https://www.semanticscholar.org/author/Richard-Yuanzhe-Pang/46230016', 'https://www.semanticscholar.org/author/Kevin-Gimpel/1700980']"
