year,title,date,paper_links,author_links
2019,UNSUPERVISED MONOCULAR DEPTH ESTIMATION WITH CLEAR BOUNDARIES,9/27/18,['https://www.semanticscholar.org/paper/UNSUPERVISED-MONOCULAR-DEPTH-ESTIMATION-WITH-CLEAR-Hu-Luo/249e513e37487aab5595dadf93aeedd049fb4488'],"['https://www.semanticscholar.org/author/Yihan-Hu/49994658', 'https://www.semanticscholar.org/author/Yifeng-Geng/1804260', 'https://www.semanticscholar.org/author/Heng-Luo/47030032']"
2019,Object-Contrastive Networks: Unsupervised Object Representations,9/27/18,['https://www.semanticscholar.org/paper/Object-Contrastive-Networks%3A-Unsupervised-Object-Pirk-Khansari/c18dea71e122ba189fc2040786cc218575c17295'],"['https://www.semanticscholar.org/author/S%C3%B6ren-Pirk/2604835', 'https://www.semanticscholar.org/author/Corey-Lynch/32245472', 'https://www.semanticscholar.org/author/Yunfei-Bai/46931507', 'https://www.semanticscholar.org/author/Mohi-Khansari/30559411', 'https://www.semanticscholar.org/author/Pierre-Sermanet/3142556']"
2019,TFGAN: Improving Conditioning for Text-to-Video Synthesis,9/27/18,['https://www.semanticscholar.org/paper/TFGAN%3A-Improving-Conditioning-for-Text-to-Video-Balaji-Min/dfe3b8b3c88a998267792da07867fbe1fc655667'],"['https://www.semanticscholar.org/author/Hans-Peter-Graf/1775043', 'https://www.semanticscholar.org/author/Yogesh-Balaji/3458479', 'https://www.semanticscholar.org/author/Martin-Renqiang-Min/5477477', 'https://www.semanticscholar.org/author/Rama-Chellappa/9215658', 'https://www.semanticscholar.org/author/Bing-Bai/144490441']"
2019,Learning Graph Decomposition,9/27/18,['https://www.semanticscholar.org/paper/Learning-Graph-Decomposition-Song-Andres/aa36805662f54369bd9632f341f0aeeed11bf530'],"['https://www.semanticscholar.org/author/Siyu-Tang/39578749', 'https://www.semanticscholar.org/author/Otmar-Hilliges/2531379', 'https://www.semanticscholar.org/author/Michael-Black/83269166', 'https://www.semanticscholar.org/author/Bjoern-Andres/16576043', 'https://www.semanticscholar.org/author/Jie-Song/40403685']"
2019,Logically-Constrained Neural Fitted Q-iteration,9/20/18,"['https://www.semanticscholar.org/paper/Logically-Constrained-Neural-Fitted-Q-Iteration-Hasanbeig-Abate/a5c4bf499da8a0c81b291ba37501d05b651b58e3', 'https://www.semanticscholar.org/paper/Logically-Constrained-Neural-Fitted-Q-iteration-Hasanbeig-Abate/afc6b9e4c8a50d0d2ab2bd8fca12a7f17fa885bd']","['https://www.semanticscholar.org/author/Daniel-Kroening/145763733', 'https://www.semanticscholar.org/author/Alessandro-Abate/144938187', 'https://www.semanticscholar.org/author/Mohammadhosein-Hasanbeig/35302287']"
2019,Distributed Deep Policy Gradient for Competitive Adversarial Environment,9/27/18,['https://www.semanticscholar.org/paper/Distributed-Deep-Policy-Gradient-for-Competitive-Osipychev-Chowdhary/2ea5d6f45cca7b9ac6185a59d5fad49ae64cabfb'],"['https://www.semanticscholar.org/author/Denis-Osipychev/9350980', 'https://www.semanticscholar.org/author/Girish-Chowdhary/1733356']"
2019,Found by NEMO: Unsupervised Object Detection from Negative Examples and Motion,9/27/18,['https://www.semanticscholar.org/paper/Found-by-NEMO%3A-Unsupervised-Object-Detection-from-Jonschkowski/912e9fb1ae2d98958dee0dc81816a86610fb8299'],['https://www.semanticscholar.org/author/Rico-Jonschkowski/2699042']
2019,Visualizing and Discovering Behavioural Weaknesses in Deep Reinforcement Learning,9/27/18,['https://www.semanticscholar.org/paper/Visualizing-and-Discovering-Behavioural-Weaknesses-Rupprecht-Ibrahim/4b0ae6bf28a0583b80ad0ebdb44349e19253a710'],"['https://www.semanticscholar.org/author/Cyril-Ibrahim/90399096', 'https://www.semanticscholar.org/author/Chris-Pal/98109738', 'https://www.semanticscholar.org/author/Christian-Rupprecht/2714036']"
2019,Estimating Heterogeneous Treatment Effects Using Neural Networks With The Y-Learner,9/27/18,['https://www.semanticscholar.org/paper/Estimating-Heterogeneous-Treatment-Effects-Using-Stadie-K%C3%BCnzel/0b6b3d8a855fda6355b387766206e081914ba368'],"['https://www.semanticscholar.org/author/Nikita-Vemuri/46201557', 'https://www.semanticscholar.org/author/Bradly-C.-Stadie/3275284', 'https://www.semanticscholar.org/author/S%C3%B6ren-R.-K%C3%BCnzel/49962158', 'https://www.semanticscholar.org/author/Jasjeet-S.-Sekhon/50700685']"
2019,Generative Model For Material Irradiation Experiments Based On Prior Knowledge And Attention Mechanism,9/27/18,['https://www.semanticscholar.org/paper/Generative-Model-For-Material-Irradiation-Based-On-Luo-Liu/ce940732d54c4785f0b4a03635aac21049687296'],"['https://www.semanticscholar.org/author/M.-Luo/70710612', 'https://www.semanticscholar.org/author/Li-Liu/39695500']"
2019, Generating Text through Adversarial Training using Skip-Thought Vectors,8/27/18,['https://www.semanticscholar.org/paper/Generating-Text-through-Adversarial-Training-using-Siddiqui/ec79471640f3fcf5456a52625ad78889837304aa'],['https://www.semanticscholar.org/author/Afroz-Ahamad-Siddiqui/51229067']
2019,Evolving intrinsic motivations for altruistic behavior,11/14/18,['https://www.semanticscholar.org/paper/Evolving-intrinsic-motivations-for-altruistic-Wang-Hughes/1bd1f81ea6c940bafc4999a99a7616288ba006bd'],"['https://www.semanticscholar.org/author/Wojciech-Czarnecki/144792148', 'https://www.semanticscholar.org/author/Edward-Hughes/37591038', 'https://www.semanticscholar.org/author/Edgar-A.-Du%C3%A9%C3%B1ez-Guzm%C3%A1n/1400818648', 'https://www.semanticscholar.org/author/Joel-Z.-Leibo/1700356', 'https://www.semanticscholar.org/author/Jane-X.-Wang/13256987', 'https://www.semanticscholar.org/author/Chrisantha-Fernando/143939165']"
2020,RefNet: Automatic Essay Scoring by Pairwise Comparison,9/25/19,['https://www.semanticscholar.org/paper/RefNet%3A-Automatic-Essay-Scoring-by-Pairwise-Li-Zhou/7c522c83b4048ef19b93b2ca48c7ba4d4ea6d2d6'],"['https://www.semanticscholar.org/author/Jinan-Zhou/49640714', 'https://www.semanticscholar.org/author/Jiaxin-Li/145149511']"
2020,Topology of deep neural networks,4/13/20,['https://www.semanticscholar.org/paper/Topology-of-deep-neural-networks-Naitzat-Zhitnikov/b11b6538b5364901c17d41ef075c4c69094e4564'],"['https://www.semanticscholar.org/author/Andrey-Zhitnikov/14541845', 'https://www.semanticscholar.org/author/Gregory-Naitzat/30745163', 'https://www.semanticscholar.org/author/Lek-Heng-Lim/1784453']"
2020,Provable Convergence and Global Optimality  of Generative Adversarial Network,9/25/19,['https://www.semanticscholar.org/paper/Provable-Convergence-and-Global-Optimality-of-Cai-Yang/a3bd94fe25d3feb3374ae68497c7bef87be435e2'],"['https://www.semanticscholar.org/author/Zhaoran-Wang/50218397', 'https://www.semanticscholar.org/author/Qi-Liang-Cai/153492304', 'https://www.semanticscholar.org/author/Shaolei-S.-Du/116587905', 'https://www.semanticscholar.org/author/Zhuoran-Yang/150358650', 'https://www.semanticscholar.org/author/Jason-D.-Lee/2421201']"
2020,Improving Irregularly Sampled Time Series Learning with Dense Descriptors of Time,3/20/20,['https://www.semanticscholar.org/paper/Improving-Irregularly-Sampled-Time-Series-Learning-Sousa-Pereira/922f8ab684fafcfc7537266e45673136281c7d8e'],"['https://www.semanticscholar.org/author/Lucas-Anacretto-Pereira/48219255', 'https://www.semanticscholar.org/author/Anderson-da-Silva-Soares/34716840', 'https://www.semanticscholar.org/author/Rafael-T.-Sousa/8772839']"
2020,Understanding and Training Deep Diagonal Circulant Neural Networks,1/29/19,['https://www.semanticscholar.org/paper/Understanding-and-Training-Deep-Diagonal-Circulant-Araujo-N%C3%A9grevergne/38dfaa16bfdafe2e95f24dbf0bb3291012a408ce'],"['https://www.semanticscholar.org/author/Jamal-Atif/1773774', 'https://www.semanticscholar.org/author/Yann-Chevaleyre/1705871', 'https://www.semanticscholar.org/author/Benjamin-N%C3%A9grevergne/2511985', 'https://www.semanticscholar.org/author/Alexandre-Araujo/145533439']"
2020,DP-LSSGD: An Optimization Method to Lift the Utility in Privacy-Preserving ERM,9/25/19,['https://www.semanticscholar.org/paper/DP-LSSGD%3A-An-Optimization-Method-to-Lift-the-in-ERM-Wang-Gu/892b0be7f65c29f580cf4fb74711c3d4e3ce28e9'],"['https://www.semanticscholar.org/author/Bao-Wang/144570116', 'https://www.semanticscholar.org/author/Quanquan-Gu/9937103', 'https://www.semanticscholar.org/author/March-Tian-Boedihardjo/73133034', 'https://www.semanticscholar.org/author/Stanley-Osher/103583159', 'https://www.semanticscholar.org/author/Farzin-Barekat/3337521']"
2020,On Global Feature Pooling for Fine-grained Visual Categorization,9/25/19,['https://www.semanticscholar.org/paper/On-Global-Feature-Pooling-for-Fine-grained-Visual-Guo-Anderson/42a3395a3f0b3eae4e34db2acbb6cd7be5c65caf'],"['https://www.semanticscholar.org/author/Connor-Anderson/24884535', 'https://www.semanticscholar.org/author/Pei-Xi-Guo/144183195', 'https://www.semanticscholar.org/author/Ryan-Farrell/147900701']"
2020,Quantifying Exposure Bias for Neural Language Generation,5/25/19,['https://www.semanticscholar.org/paper/Quantifying-Exposure-Bias-for-Neural-Language-He-Zhang/cbb1a1a80d26043867bb8bf2b7227c9139710ee5'],"['https://www.semanticscholar.org/author/Tianxing-He/3083253', 'https://www.semanticscholar.org/author/Zhiming-Zhou/145385776', 'https://www.semanticscholar.org/author/James-F.-Glass/36217631', 'https://www.semanticscholar.org/author/Jingzhao-Zhang/50561307']"
2020,Mix-review: Alleviate Forgetting in the Pretrain-Finetune Framework for Neural Language Generation Models,9/25/19,['https://www.semanticscholar.org/paper/Mix-review%3A-Alleviate-Forgetting-in-the-Framework-He-Liu/cc16ede128347e0bd0486941680082c2988ddf0e'],"['https://www.semanticscholar.org/author/Myle-Ott/40511414', 'https://www.semanticscholar.org/author/Tianxing-He/3083253', 'https://www.semanticscholar.org/author/James-R.-Glass/145898106', 'https://www.semanticscholar.org/author/Bing-Liu/47655360', 'https://www.semanticscholar.org/author/Jianzhuang-Liu/46700604', 'https://www.semanticscholar.org/author/Kyunghyun-Cho/1979489', 'https://www.semanticscholar.org/author/Fuchun-Peng/1682136']"
2020,INVOCMAP: MAPPING METHOD NAMES TO METHOD INVOCATIONS VIA MACHINE LEARNING,9/25/19,['https://www.semanticscholar.org/paper/INVOCMAP%3A-MAPPING-METHOD-NAMES-TO-METHOD-VIA-Phan-Jannesari/d9319668430758f65701de4f198c4ad345f09211'],"['https://www.semanticscholar.org/author/Ali-Jannesari/1692563', 'https://www.semanticscholar.org/author/Hung-M.-Phan/144568097']"
2020,Fix-Net: pure fixed-point representation of deep neural networks,9/25/19,['https://www.semanticscholar.org/paper/Fix-Net%3A-pure-fixed-point-representation-of-deep-Enderich-Timm/36acc5e2b483494958469a3a619df906bcdda994'],"['https://www.semanticscholar.org/author/Lars-Rosenbaum/40138779', 'https://www.semanticscholar.org/author/Fabian-Timm/3001475', 'https://www.semanticscholar.org/author/Wolfram-Burgard/1725973', 'https://www.semanticscholar.org/author/Lukas-Enderich/151088724']"
2020,Random Partition Relaxation for Training Binary and Ternary Weight Neural Network,1/4/20,['https://www.semanticscholar.org/paper/RPR%3A-Random-Partition-Relaxation-for-Training%3B-and-Cavigelli-Benini/834165039868b0a282cd20596543a8f29b19a5f4'],"['https://www.semanticscholar.org/author/Lukas-Cavigelli/1701257', 'https://www.semanticscholar.org/author/Luca-Benini/1710649']"
2020,Emergent Communication in Networked Multi-Agent Reinforcement Learning,9/25/19,['https://www.semanticscholar.org/paper/Emergent-Communication-in-Networked-Multi-Agent-Gupta-Hazra/5cf809cbf2e7ab93fe4065fc6f7698c368f02a06'],"['https://www.semanticscholar.org/author/Amebdkar-Dukkipati/1661018164', 'https://www.semanticscholar.org/author/Rishi-Hazra/1399739959', 'https://www.semanticscholar.org/author/Shubham-Gupta/145733816']"
2020,Recognizing Plans by Learning Embeddings from Observed Action Distributions,12/5/17,['https://www.semanticscholar.org/paper/Recognizing-Plans-by-Learning-Embeddings-from-Zha-Li/0a201f8ff2882a8843aea855603ecabec8043add'],"['https://www.semanticscholar.org/author/Subbarao-Kambhampati/1740315', 'https://www.semanticscholar.org/author/Sriram-Gopalakrishnan/30865023', 'https://www.semanticscholar.org/author/Yikang-Li/2180892', 'https://www.semanticscholar.org/author/Yantian-Zha/8241534', 'https://www.semanticscholar.org/author/Baoxin-Li/2913552']"
2020,Cancer homogeneity in single cell revealed by Bi-state model and Binary matrix factorization,9/25/19,['https://www.semanticscholar.org/paper/Cancer-homogeneity-in-single-cell-revealed-by-model-Wan-Chang/b5f53013550b718d8ffeaf6b09b01b11a35f9264'],"['https://www.semanticscholar.org/author/Wennan-Chang/47288131', 'https://www.semanticscholar.org/author/Xiao-Wang/92422845', 'https://www.semanticscholar.org/author/Sha-Cao/47897643', 'https://www.semanticscholar.org/author/Changlin-Wan/40400896', 'https://www.semanticscholar.org/author/Chi-Zhang/48934874']"
2020,Residual EBMs: Does Real vs. Fake Text Discrimination Generalize?,9/25/19,['https://www.semanticscholar.org/paper/Residual-EBMs%3A-Does-Real-vs.-Fake-Text-Generalize-Bakhtin-Gross/c0f84c1a62737b3500087f6d75208c55d6afc4f4'],"[""https://www.semanticscholar.org/author/Marc'Aurelio-Ranzato/116587616"", 'https://www.semanticscholar.org/author/Myle-Ott/40511414', 'https://www.semanticscholar.org/author/Anton-Bakhtin/152918929', 'https://www.semanticscholar.org/author/Sam-Gross/39793298', 'https://www.semanticscholar.org/author/Arthur-Szlam/3149531', 'https://www.semanticscholar.org/author/Yuntian-Deng/2505751']"
2020,EnsembleNet: A novel architecture for Incremental Learning,9/25/19,['https://www.semanticscholar.org/paper/EnsembleNet%3A-A-novel-architecture-for-Incremental-Harsha-Kalidas/ecde0ca492f31284cfce87c56870edcd7c88ce76'],"['https://www.semanticscholar.org/author/Yeturu-Kalidas/7415754', 'https://www.semanticscholar.org/author/Suri-Bhasker-Sri-Harsha/1572259452']"
2020,Dual Sequential Monte Carlo: Tunneling Filtering and Planning in Continuous POMDPs,9/25/19,['https://www.semanticscholar.org/paper/Dual-Sequential-Monte-Carlo%3A-Tunneling-Filtering-in-Wang-Liu/dc338eea606947817d212d4e5d85e026a4519be5'],"['https://www.semanticscholar.org/author/Jiajun-Wu/3045089', 'https://www.semanticscholar.org/author/Bo-Liu/47655718', 'https://www.semanticscholar.org/author/Joshua-B.-Tenenbaum/1763295', 'https://www.semanticscholar.org/author/Yuke-Zhu/2117748', 'https://www.semanticscholar.org/author/Li-Fei-Fei/48004138', 'https://www.semanticscholar.org/author/Simon-S.-Du/145697585']"
2020,Fast Bilinear Matrix Normalization via  Rank-1 Update,9/25/19,['https://www.semanticscholar.org/paper/Fast-Bilinear-Matrix-Normalization-via-Rank-1-Yu-Cai/25ad8fd87d8868bc42fc0f79b702a39d6227950e'],"['https://www.semanticscholar.org/author/Ping-Li/2420746', 'https://www.semanticscholar.org/author/Tan-Yu/3287750', 'https://www.semanticscholar.org/author/Yunfeng-Cai/48694117']"
2020,Task-Mediated Representation Learning,9/25/19,['https://www.semanticscholar.org/paper/Task-Mediated-Representation-Learning-Bugrov-Sun/cdbd592227bb6148ddfd3a44d05ca4a2cb44d7c2'],"['https://www.semanticscholar.org/author/Ron-Sun/36060173', 'https://www.semanticscholar.org/author/Sergei-Bugrov/1660945588']"
2020,Universality Theorems for Generative Models,5/27/19,['https://www.semanticscholar.org/paper/Universality-Theorems-for-Generative-Models-Khrulkov-Oseledets/8204599b228e8d75da2692729a3063cc9bd9192b'],"['https://www.semanticscholar.org/author/Valentin-Khrulkov/10662951', 'https://www.semanticscholar.org/author/Ivan-V.-Oseledets/1738205']"
